,country,type,lat,lon,cap,commissioned
5609,Germany,Gas_ST,52.42520804,13.30976486,144.0,1974.0
5610,Germany,Gas_ST,52.42520804,13.30976486,144.0,
5611,Germany,Gas_ST,52.48891639,13.49696159,164.0,1981.0
5612,Germany,Gas_CCGT,51.802609,11.751511,140.5,1994.0
5613,Germany,Gas_ST,52.033503,8.539061,23.0,1977.0
5614,Germany,Gas_OCGT,51.98396,8.45139,55.0,1975.0
5615,Germany,Gas_CCGT,52.033503,8.539061,37.5,2005.0
5616,Germany,Gas_ST,52.033503,8.539061,41.0,1966.0
5617,Germany,Gas_CCGT,51.633861,12.299357,106.0,2000.0
5618,Germany,Gas_ST,51.48333333,7.216666667,20.7,2004.0
5619,Germany,Gas_ST,51.50795,7.25029,44.0,2013.0
5620,Germany,Gas_ST,50.73382,7.08055,95.0,2013.0
5621,Germany,Gas_ST,50.73382,7.08055,14.4,
5622,Germany,Gas_ST,51.512175,13.97109,36.0,1997.0
5623,Germany,Gas_CCGT,52.394167,12.418056,160.0,1994.0
5624,Germany,Gas_CCGT,52.278611,10.514722,20.0,1971.0
5625,Germany,Gas_CCGT,52.278611,10.514722,74.0,2010.0
5626,Germany,Gas_OCGT,52.278611,10.514722,25.0,1965.0
5627,Germany,Gas_ST,53.060080000000006,8.873280000000003,155.0,
5628,Germany,Gas_OCGT,51.40845951,8.599935409,13.5,1996.0
5629,Germany,Gas_CCGT,48.186212,12.845768,120.0,2001.0
5630,Germany,Gas_ST,48.186212,12.845768,50.0,1979.0
5631,Germany,Gas_ST,48.17679,12.73056,73.1,2002.0
5632,Germany,Gas_ST,50.856981,12.923096,57.2,1986.0
5633,Germany,Gas_ST,51.82685,12.23003,39.0,1996.0
5634,Germany,Gas_CCGT,51.07908,6.828710000000001,586.0,2000.0
5635,Germany,Gas_ST,51.51973,7.47697,26.0,2004.0
5636,Germany,Gas_CCGT,51.042119,13.708597,260.0,1995.0
5637,Germany,Gas_ST,51.390662,6.747783,40.0,2002.0
5638,Germany,Gas_CCGT,51.390662,6.747783,234.0,2005.0
5639,Germany,Gas_CCGT,51.22138,6.7313100000000015,100.0,2000.0
5640,Germany,Gas_OCGT,51.22116,6.73193,64.7,1975.0
5641,Germany,Gas_OCGT,51.22116,6.73193,66.7,1974.0
5642,Germany,Gas_ST,51.22138,6.7313100000000015,293.0,1977.0
5643,Germany,Gas_ST,48.26693,9.72626,4.0,1977.0
5644,Germany,Gas_ST,51.46561,12.59204,46.6,1993.0
5645,Germany,Gas_OCGT,53.18969,8.40869,321.0,1978.0
5646,Germany,Gas_ST,49.984,10.65137,57.0,2007.0
5647,Germany,Gas_ST,53.34217,7.206239999999998,433.0,1973.0
5648,Germany,Gas_ST,50.978567,11.05158,11.0,1996.0
5649,Germany,Gas_CCGT,50.989612,11.027635,76.5,1999.0
5650,Germany,Gas_CCGT,50.989612,11.027635,32.6,2014.0
5651,Germany,Gas_CCGT,49.59297,11.00162,21.6,2005.0
5652,Germany,Gas_CCGT,49.593492,11.001093,6.7,2014.0
5653,Germany,Gas_CCGT,52.346,14.546,48.0,1997.0
5654,Germany,Gas_ST,50.0856,8.62785,70.0,2004.0
5655,Germany,Gas_ST,50.09843,8.65313,99.0,1994.0
5656,Germany,Gas_ST,50.0856,8.62785,56.0,
5657,Germany,Gas_CCGT,48.020738,7.84588,38.6,1998.0
5658,Germany,Gas_ST,50.9076,12.06102,74.0,1996.0
5659,Germany,Gas_ST,51.55337,9.93374,18.8,1998.0
5660,Germany,Gas_OCGT,54.07039,13.39886,14.7,1996.0
5661,Germany,Gas_ST,47.53971,7.706923,30.0,2017.0
5662,Germany,Gas_ST,50.08855300000001,8.953399000000003,572.0,1977.0
5663,Germany,Gas_ST,51.907326,8.408835,25.0,1994.0
5664,Germany,Gas_ST,51.41103,7.49171,230.0,1980.0
5665,Germany,Gas_ST,51.48096,11.96427,97.0,2005.0
5666,Germany,Gas_CCGT,51.52353,11.94337,56.1,2013.0
5667,Germany,Gas_CCGT,53.52672755,10.06583691,127.0,2009.0
5668,Germany,Gas_ST,53.517684,9.950793,22.5,1993.0
5669,Germany,Gas_CCGT,51.67395,7.92915,407.0,2008.0
5670,Germany,Gas_CCGT,51.67395,7.92915,410.0,2008.0
5671,Germany,Gas_CCGT,52.372917,9.714194,230.0,1998.0
5672,Germany,Gas_ST,52.42,9.648611,102.0,1975.0
5673,Germany,Gas_CCGT,51.40313,7.4155,417.0,2007.0
5674,Germany,Gas_CCGT,50.89401,9.99724,69.0,2009.0
5675,Germany,Gas_ST,50.09178,8.53105,96.5,2012.0
5676,Germany,Gas_ST,50.09178,8.53105,86.0,2003.0
5677,Germany,Gas_CCGT,50.896881,11.585703,182.0,1996.0
5678,Germany,Gas_ST,49.434659,7.760234,11.6,1989.0
5679,Germany,Gas_CCGT,49.0125,8.302778,353.0,1998.0
5680,Germany,Gas_ST,49.014444,8.348056,37.0,1984.0
5681,Germany,Gas_ST,51.279099,9.484012,48.31,1988.0
5682,Germany,Gas_ST,54.327536,10.12674,21.5,2005.0
5683,Germany,Gas_CCGT,52.19507,8.6482,125.0,1981.0
5684,Germany,Gas_CCGT,50.91697,6.95725,35.0,1994.0
5685,Germany,Gas_CCGT,50.97492,6.98803,413.0,2005.0
5686,Germany,Gas_CCGT,51.01781,6.96435,108.0,2004.0
5687,Germany,Gas_CCGT,50.861708,6.842353,800.0,2007.0
5688,Germany,Gas_CCGT,50.861708,6.842353,430.0,2013.0
5689,Germany,Gas_ST,51.339183,6.664238,25.8,1999.0
5690,Germany,Gas_OCGT,51.339183,6.664238,14.0,1999.0
5691,Germany,Gas_OCGT,52.54585,9.11363,56.0,1973.0
5692,Germany,Gas_ST,52.54585,9.11363,431.0,1973.0
5693,Germany,Gas_CCGT,51.35119,12.37843,167.0,1996.0
5694,Germany,Gas_CCGT,51.29976,12.0193,39.0,1998.0
5695,Germany,Gas_CCGT,51.29976,12.0193,35.0,1994.0
5696,Germany,Gas_CCGT,51.29976,12.0193,35.0,1994.0
5697,Germany,Gas_CCGT,51.29976,12.0193,37.0,1994.0
5698,Germany,Gas_ST,51.01443,6.98733,25.0,1981.0
5699,Germany,Gas_CCGT,52.481878,7.306658,116.0,1974.0
5700,Germany,Gas_CCGT,52.481878,7.306658,116.0,1973.0
5701,Germany,Gas_CCGT,52.481878,7.306658,359.0,1973.0
5702,Germany,Gas_CCGT,52.481878,7.306658,359.0,1974.0
5703,Germany,Gas_CCGT,52.481878,7.306658,887.0,2010.0
5704,Germany,Gas_OCGT,49.51395,8.431510000000001,47.0,1992.0
5705,Germany,Gas_CCGT,49.51373,8.431556,497.5,2005.0
5706,Germany,Gas_CCGT,49.513617,8.431602999999999,410.0,1997.0
5707,Germany,Gas_CCGT,50.026426,8.237935,434.2,2000.0
5708,Germany,Gas_CCGT,50.0252,8.24292,335.0,1976.0
5709,Germany,Gas_CCGT,51.68037,7.0968800000000005,61.13,1973.0
5710,Germany,Gas_CCGT,51.68037,7.0968800000000005,77.57,1974.0
5711,Germany,Gas_OCGT,48.188278,11.594954,80.0,
5712,Germany,Gas_OCGT,48.188278,11.594954,80.0,
5713,Germany,Gas_CCGT,48.1351253,11.5819806,79.7,1980.0
5714,Germany,Gas_CCGT,48.1351253,11.5819806,97.9,1980.0
5715,Germany,Gas_CCGT,48.1351253,11.5819806,97.9,1980.0
5716,Germany,Gas_CCGT,48.1351253,11.5819806,124.9,2004.0
5717,Germany,Gas_CCGT,48.1351253,11.5819806,123.9,2004.0
5718,Germany,Gas_CCGT,48.1351253,11.5819806,127.6,2004.0
5719,Germany,Gas_CCGT,51.950086,7.641275999999999,104.14,2005.0
5720,Germany,Gas_CCGT,53.5745,13.295142000000002,75.0,1997.0
5721,Germany,Gas_ST,48.78789,11.75617,25.4,1996.0
5722,Germany,Gas_OCGT,52.23015,13.30195,37.5,1989.0
5723,Germany,Gas_OCGT,52.23015,13.30195,37.5,
5724,Germany,Gas_OCGT,52.23015,13.30195,37.5,
5725,Germany,Gas_OCGT,52.23015,13.30195,37.5,
5726,Germany,Gas_OCGT,52.23015,13.30195,36.5,1987.0
5727,Germany,Gas_OCGT,52.23015,13.30195,36.5,1987.0
5728,Germany,Gas_OCGT,52.23015,13.30195,36.5,1987.0
5729,Germany,Gas_OCGT,52.23015,13.30195,36.5,1987.0
5730,Germany,Gas_CCGT,49.438611,11.060556,75.0,2005.0
5731,Germany,Gas_CCGT,49.438611,11.060556,75.0,2005.0
5732,Germany,Gas_CCGT,49.420836,11.007737,383.0,1973.0
5733,Germany,Gas_CCGT,49.420836,11.007737,440.0,1976.0
5734,Germany,Gas_ST,51.470671,6.861598,23.1,1971.0
5735,Germany,Gas_ST,51.470671,6.861598,24.5,1996.0
5736,Germany,Gas_CCGT,49.82935,9.14824,40.0,1920.0
5737,Germany,Gas_CCGT,49.82935,9.14824,60.0,1995.0
5738,Germany,Gas_ST,48.88316,8.6653,11.3,
5739,Germany,Gas_CCGT,48.88316,8.6653,41.2,1980.0
5740,Germany,Gas_ST,50.8379786,9.9987787,52.0,2013.0
5741,Germany,Gas_CCGT,48.78742,12.88246,118.5,2010.0
5742,Germany,Gas_OCGT,52.19004,8.93318,65.0,1974.0
5743,Germany,Gas_ST,52.18696,8.93018,335.0,1975.0
5744,Germany,Gas_ST,52.36605,13.11251,81.8,1996.0
5745,Germany,Gas_OCGT,48.49395,9.18563,9.84,2011.0
5746,Germany,Gas_ST,51.56489000000001,6.578239999999999,79.0,1961.0
5747,Germany,Gas_OCGT,47.856134,12.134085,9.81,2011.0
5748,Germany,Gas_OCGT,47.85593,12.1341,9.2,2013.0
5749,Germany,Gas_OCGT,47.856134,12.134085,4.3,2012.0
5750,Germany,Gas_CCGT,54.12545400000001,12.081897,108.0,1996.0
5751,Germany,Gas_ST,50.686928,11.329303,26.5,1936.0
5752,Germany,Gas_CCGT,49.99204,8.41411,112.1,1999.0
5753,Germany,Gas_CCGT,49.223899,7.0148990000000015,75.0,2005.0
5754,Germany,Gas_CCGT,51.47617,13.8891,122.0,1994.0
5755,Germany,Gas_ST,53.57787,11.39647,44.9,1994.0
5756,Germany,Gas_ST,53.65391700000001,11.372972,23.0,1994.0
5757,Germany,Gas_CCGT,51.516748,14.366559,50.0,
5758,Germany,Gas_ST,53.65191970000001,9.5078665,190.0,
5759,Germany,Gas_CCGT,53.65191970000001,9.5078665,157.0,2015.0
5760,Germany,Gas_CCGT,51.865527,11.573813,100.0,2015.0
5761,Germany,Gas_CCGT,51.59421,11.572945,9.0,
5762,Germany,Gas_OCGT,48.782453,9.231483,55.0,
5763,Germany,Gas_ST,48.510855,9.071463,13.4,2000.0
5764,Germany,Gas_CCGT,48.76702,11.580033,846.0,2010.0
5765,Germany,Gas_CCGT,48.76702,11.580033,561.0,2011.0
5766,Germany,Gas_OCGT,50.839167,6.321111,200.0,2006.0
5767,Germany,Gas_OCGT,50.839167,6.321111,200.0,2006.0
5768,Germany,Gas_CCGT,51.672453,7.709947,55.0,1973.0
5769,Germany,Gas_CCGT,51.672453,7.709947,55.0,1973.0
5770,Germany,Gas_ST,51.672453,7.709947,55.0,1973.0
5771,Germany,Gas_ST,51.672453,7.709947,55.0,1973.0
5772,Germany,Gas_ST,51.672453,7.709947,355.0,1973.0
5773,Germany,Gas_CCGT,51.672453,7.709947,355.0,1973.0
5774,Germany,Gas_CCGT,51.672453,7.709947,355.0,1973.0
5775,Germany,Gas_OCGT,51.672453,7.709947,112.0,1984.0
5776,Germany,Gas_ST,50.040546,8.253248,25.015,2006.0
5777,Germany,Gas_ST,51.643127,12.228892,40.0,1997.0
5778,Germany,Gas_ST,49.06996,8.30702,59.0,2007.0
5779,Germany,Gas_CCGT,51.268889,7.200278,88.01899999999999,2005.0
5780,Germany,Gas_ST,49.800041,9.923136,23.0,1971.0
5781,Germany,Gas_ST,49.800041,9.923136,25.0,1993.0
5782,Germany,Gas_OCGT,49.800041,9.923136,29.5,2009.0
5783,Germany,Gas_OCGT,49.800041,9.923136,44.5,2005.0
5784,Germany,Gas_ST,52.29848,11.67963,27.0,1996.0
5785,Germany,Gas_ST,50.7055,6.65362,15.1,1996.0
5786,Germany,Gas_ST,48.38008,10.90143,29.0,1967.0
5787,Germany,Gas_ST,48.37509,10.90277,20.4,1976.0
5788,Germany,Gas_ST,50.800266,10.220563,9.7,1994.0
5789,Germany,Gas_ST,49.81082,9.01169,11.4,1999.0
5790,Germany,Gas_OCGT,51.57442,7.29794,10.2,1991.0
5791,Germany,Gas_ST,51.57442,7.29794,0.9,2005.0
5792,Germany,Gas_OCGT,49.8828183,8.628718585,10.0,1999.0
5793,Germany,Gas_OCGT,48.640307,12.463436,6.7,1997.0
5794,Germany,Gas_OCGT,48.640307,12.463436,6.7,1997.0
5795,Germany,Gas_ST,50.77284,6.49003,14.0,1940.0
5796,Germany,Gas_ST,51.21686,6.94733,10.2,2000.0
5797,Germany,Gas_ST,49.42158,8.672839999999999,13.5,2001.0
5798,Germany,Gas_ST,51.72967,6.35865,11.4,2002.0
5799,Germany,Gas_ST,51.017899,6.964045,15.5,2010.0
5800,Germany,Gas_CCGT,50.94308239,7.085239192,15.8,2001.0
5801,Germany,Gas_ST,51.98614,8.807319999999997,10.2,2017.0
5802,Germany,Gas_ST,52.026244,8.866597,12.6,2001.0
5803,Germany,Gas_ST,49.45308,8.433639999999999,12.5,2008.0
5804,Germany,Gas_CCGT,49.453181,8.433591999999999,11.96,2003.0
5805,Germany,Gas_CCGT,49.53071,8.470880000000001,17.2,2005.0
5806,Germany,Gas_ST,47.789499,11.055371,5.3,1989.0
5807,Germany,Gas_ST,47.789499,11.055371,5.3,1987.0
5808,Germany,Gas_ST,48.056351,12.185174,15.1,2000.0
5809,Germany,Gas_ST,47.80811,10.90251,64.0,1954.0
5810,Germany,Gas_ST,47.80811,10.90251,76.0,2014.0
5811,Germany,Gas_ST,48.697222,8.999167,95.0,2013.0
5812,Germany,Gas_ST,50.6315,10.69866,13.5,1995.0
5813,Germany,Gas_ST,50.81319000000001,9.97752,20.0,1995.0
5814,Germany,Gas_OCGT,50.83051,6.95936,51.9,1996.0
5815,Germany,Gas_ST,49.66328,8.358939999999999,11.5,1991.0
5816,Germany,Gas_ST,52.41852,9.36815,11.0,1974.0
5817,Germany,Gas_ST,48.670061,10.150584,18.9,2014.0
5818,Germany,Gas_ST,50.94563,6.6649600000000015,3.0,1995.0
5819,Germany,Gas_ST,48.00557217,7.842279817,27.0,2001.0
5820,Germany,Gas_ST,48.3591,11.7903,9.5,1992.0
5821,Germany,Gas_ST,48.3591,11.7903,7.44,2003.0
5822,Germany,Gas_ST,47.79598,12.11927,24.0,2001.0
5823,Germany,Gas_CCGT,51.05135,13.01661,13.11,1993.0
5824,Germany,Gas_ST,51.46935,6.64358,24.0,1995.0
5825,Germany,Gas_ST,48.75081,9.1103,12.181,1988.0
5826,Germany,Gas_ST,48.75081,9.1103,11.3377,1969.0
5827,Germany,Gas_ST,48.75081,9.1103,11.6188,1968.0
5828,Germany,Gas_CCGT,53.12099,8.734776,14.8,2002.0
5829,Germany,Gas_ST,53.40317,8.128210000000001,58.1,1989.0
5830,Germany,Gas_ST,53.40317,8.128210000000001,0.48,1968.0
5831,Germany,Gas_ST,51.17565,6.83805,84.0,1948.0
5832,Germany,Gas_ST,49.988218,9.155761,27.0,
5833,Germany,Gas_CCGT,49.988218,9.155761,47.0,2013.0
5834,Germany,Gas_ST,51.12697,13.715,34.3,1998.0
5835,Germany,Gas_ST,51.04885,12.11038,23.3,1993.0
5836,Germany,Gas_ST,52.61796,7.86188,18.1,1996.0
5837,Germany,Gas_ST,52.83005,11.10328,11.4,1999.0
5838,Germany,Gas_ST,51.2171,6.69654,18.879,1992.0
5839,Germany,Gas_ST,50.87413,13.39436,18.72,1997.0
5840,Germany,Gas_ST,47.570794,7.807192,15.68,1979.0
5841,Germany,Gas_OCGT,53.65752,9.50198,30.72,2012.0
5842,Germany,Gas_OCGT,49.40593,11.13286,4.2,1993.0
5843,Germany,Gas_OCGT,49.40593,11.13286,4.2,1993.0
5844,Germany,Gas_OCGT,49.40593,11.13286,5.1,1994.0
5845,Germany,Gas_OCGT,49.40593,11.13286,5.1,1995.0
5846,Germany,Gas_CCGT,52.623451,10.245655,13.0,2000.0
5847,Germany,Gas_ST,49.213706,6.97813,38.61,2012.0
5848,Germany,Gas_ST,51.31981075,9.848941452,13.2,1990.0
5849,Germany,Gas_OCGT,49.884879,8.650067,94.6,2013.0
5850,Germany,Gas_ST,52.6087132,11.8324507,13.2,1994.0
5851,Germany,Gas_ST,50.56912,9.68128,26.2,2012.0
5852,Germany,Gas_ST,50.56912,9.68128,7.5,1982.0
5853,Germany,Gas_ST,52.16921,9.7909,30.6,1953.0
5854,Germany,Gas_ST,52.2321963,10.033285,17.11,2003.0
5855,Germany,Gas_ST,51.3387609,6.5853417,12.6,2011.0
5856,Germany,Gas_ST,51.25454000000001,6.78648,21.1,2012.0
5857,Germany,Gas_ST,49.047474,8.281602000000001,13.04,2013.0
5858,Germany,Gas_ST,50.9815566,10.2905599,22.1,1993.0
5859,Germany,Gas_ST,52.070093,11.385306,23.4,1994.0
5860,Germany,Gas_ST,52.56060600000001,7.295164,66.0,1996.0
5861,Germany,Gas_ST,49.59914000000001,8.22096,30.0,1961.0
5862,Germany,Gas_CCGT,50.321134,7.233907,11.4,1992.0
5863,Germany,Gas_CCGT,50.321134,7.233907,27.4,2013.0
5864,Germany,Gas_ST,50.321134,7.233907,8.4,1971.0
5865,Germany,Gas_ST,52.904778,9.658513,12.75,1969.0
5866,Germany,Gas_ST,54.137883,13.667148999999998,38.0,2013.0
5867,Germany,Gas_ST,50.913038,13.324848,13.4,2013.0
5868,Germany,Gas_ST,52.029657,8.907163,10.1,1980.0
5869,Germany,Gas_ST,51.68037,7.0968800000000005,60.76,2016.0
5870,Germany,Gas_ST,52.295298,10.521672,10.4,2014.0
5871,Germany,Gas_ST,48.354126,11.77452,16.8,2014.0
5872,Germany,Gas_CCGT,51.223975,6.73537,595.0,2016.0
5873,Germany,Gas_ST,50.974896,6.987769,459.9,2016.0
5874,Germany,Gas_CCGT,54.804777,9.433357,78.0,2016.0
5875,Germany,Gas_CCGT,53.12891,8.68524,444.5,2016.0
5876,Germany,Gas_ST,52.53931,13.363904000000002,15.0,1972.0
5877,Germany,Gas_ST,49.346652,6.765101,22.0,2016.0
5878,Germany,Gas_ST,48.980011,12.17025,10.6,2012.0
5879,Germany,Gas_ST,48.980011,12.17025,2.65,2016.0
5880,Germany,Gas_OCGT,49.464184,7.148897,19.5,2014.0
5881,Germany,Gas_ST,50.098562,8.653080000000001,38.7,2018.0
5882,Germany,Gas_ST,48.64456129999999,12.482933,16.0,2017.0
5883,Germany,Gas_ST,54.80499185,9.430484771,29.0,2016.0
5884,Germany,Gas_ST,48.7784485,9.1800132,29.151,2018.0
5885,Germany,Gas_ST,51.0867428,13.7647348,11.5,2018.0
5886,Germany,Gas_ST,50.87723010000001,12.0796208,17.3,2018.0
5887,Germany,Gas_ST,50.87723010000001,12.0796208,22.1,2018.0
5888,Germany,Gas_ST,50.812318,10.2320784,10.0,2018.0
5889,Germany,Gas_ST,48.5581138,12.1485812,17.6,2019.0
5890,Germany,Gas_ST,52.42224307,13.31271298,289.0,2019.0
5891,Germany,Gas_ST,50.099067100000006,8.653584479,38.7,2018.0
5892,Germany,Gas_ST,48.83627050000001,10.0931765,15.0,1960.0
5893,Germany,Gas_ST,48.64456129999999,12.482933,13.5,2019.0
5894,Germany,Gas_ST,54.34283810000001,10.182981,188.0,2019.0
5895,Germany,Gas_ST,48.179774,11.561399,13.5,2019.0
5896,Germany,Gas_ST,48.1941688,11.5707734,13.6,2019.0
5897,Germany,Nuclear,53.851095,9.345944,1410.0,1986.0
5898,Germany,Nuclear,52.035641,9.413497,1360.0,1985.0
5899,Germany,Nuclear,48.6046,12.29507,1410.0,1988.0
5900,Germany,Nuclear,49.984424,10.181753,1275.0,
5901,Germany,Nuclear,48.51504,10.4015648,1284.0,1984.0
5902,Germany,Nuclear,48.51608,10.39822,1288.0,1984.0
5903,Germany,Nuclear,52.481878,7.306658,1336.0,1988.0
5904,Germany,Nuclear,49.041111,9.175,1310.0,1989.0
5905,Germany,Nuclear,49.252722,8.435436,1402.0,1985.0
5906,Germany,OilOther,51.98513,9.82246,2.8,1994.0
5907,Germany,OilOther,52.48159366,13.30761909,184.0,1977.0
5908,Germany,OilOther,52.48159366,13.30761909,92.0,1977.0
5909,Germany,OilOther,52.53735111,13.34611416,34.0,1971.0
5910,Germany,OilOther,52.53735111,13.34611416,17.0,1971.0
5911,Germany,OilOther,53.12891,8.68524,86.0,1975.0
5912,Germany,OilOther,53.89251924,9.201135635,63.5,
5913,Germany,OilOther,53.89251924,9.201135635,63.5,
5914,Germany,OilOther,53.89251924,9.201135635,63.5,
5915,Germany,OilOther,53.89251924,9.201135635,63.5,
5916,Germany,OilOther,51.222794,6.813696,86.2,1972.0
5917,Germany,OilOther,54.80506,9.43238,30.0,
5918,Germany,OilOther,50.56636,9.68614,24.8,2011.0
5919,Germany,OilOther,51.161368,12.781496,17.0,1995.0
5920,Germany,OilOther,51.29192000000001,11.94645,120.0,1994.0
5921,Germany,OilOther,48.761412,11.503001,386.0,1973.0
5922,Germany,OilOther,48.761412,11.503001,386.0,1974.0
5923,Germany,OilOther,47.75239600000001,11.839802,23.4,1982.0
5924,Germany,OilOther,47.75239600000001,11.839802,23.4,1982.0
5925,Germany,OilOther,47.75239600000001,11.839802,23.4,1982.0
5926,Germany,OilOther,47.75239600000001,11.839802,23.4,1982.0
5927,Germany,OilOther,49.06081,8.32439,45.0,1995.0
5928,Germany,OilOther,49.06081,8.32439,25.0,1995.0
5929,Germany,OilOther,50.85475,6.98084,97.1,2004.0
5930,Germany,OilOther,51.29976,12.0193,92.5,1997.0
5931,Germany,OilOther,48.927497,9.230005,77.4,1971.0
5932,Germany,OilOther,48.927497,9.230005,85.0,1975.0
5933,Germany,OilOther,48.927497,9.230005,263.5,1975.0
5934,Germany,OilOther,53.966422,9.449486,88.0,1972.0
5935,Germany,OilOther,54.290672,9.722775,87.0,1973.0
5936,Germany,OilOther,53.098180000000006,14.23454,28.0,1972.0
5937,Germany,OilOther,53.098180000000006,14.23454,34.5,1994.0
5938,Germany,OilOther,53.098180000000006,14.23454,106.0,1998.0
5939,Germany,OilOther,53.098180000000006,14.23454,106.0,1998.0
5940,Germany,OilOther,53.098180000000006,14.23454,59.0,2011.0
5941,Germany,OilOther,48.81583300000001,9.221111,23.3,1974.0
5942,Germany,OilOther,48.81583300000001,9.221111,23.3,1974.0
5943,Germany,OilOther,48.81583300000001,9.221111,23.3,1974.0
5944,Germany,OilOther,48.76702,11.580033,415.0,1974.0
5945,Germany,OilOther,49.017472,9.157389,136.0,1981.0
5946,Germany,OilOther,47.683464,10.31911,24.0,1988.0
5947,Germany,OilOther,47.683464,10.31911,10.5,1978.0
5948,Germany,OilOther,53.56625104,9.728479385,50.5,1972.0
5949,Germany,OilOther,53.56625104,9.728479385,50.5,1972.0
5950,Germany,OilOther,51.27559,7.70637,206.0,1975.0
5951,Germany,OilOther,53.565819,8.146245,56.0,1973.0
5952,Germany,OilOther,51.268889,7.200278,60.0,2008.0
5953,Germany,OilOther,48.45534,11.8019,50.0,1976.0
5954,Germany,OilOther,51.52242,6.574669999999999,4.8,1997.0
5955,Germany,OilOther,48.062671,10.486643,11.4,1988.0
5956,Germany,OilOther,47.912537,10.61174,11.4,1978.0
5957,Germany,OilOther,50.83051,6.95936,90.0,1962.0
5958,Germany,OilOther,50.94563,6.6649600000000015,0.8,1995.0
5959,Germany,OilOther,53.48520300000001,9.969562,38.0,1994.0
5960,Germany,OilOther,49.988218,9.155761,0.5,1991.0
5961,Germany,OilOther,48.85906,13.00692,19.0,
5962,Germany,OilOther,53.12891,8.68524,160.0,1975.0
5963,Germany,OilOther,53.12891,8.68524,110.0,
5964,Germany,OilOther,51.459673,6.730574000000002,60.0,1955.0
5965,Germany,OilOther,51.459673,6.730574000000002,95.0,1963.0
5966,Germany,OilOther,51.459673,6.730574000000002,170.0,1968.0
5967,Germany,OilOther,52.16883,14.64079,23.5,2011.0
5968,Germany,OilOther,52.1674,14.626970000000002,45.0,1954.0
5969,Germany,OilOther,52.1674,14.626970000000002,56.0,2013.0
5970,Germany,OilOther,50.09847,8.653030000000001,19.7,
5971,Germany,OilOther,51.49100000000001,6.72749,59.0,1958.0
5972,Germany,OilOther,51.49100000000001,6.72749,101.0,1976.0
5973,Germany,OilOther,51.50060300000001,6.7303190000000015,225.0,2003.0
5974,Germany,OilOther,51.36787,6.7167,303.0,1976.0
5975,Germany,OilOther,51.36787,6.7167,303.0,1977.0
5976,Germany,OilOther,51.29976,12.0193,8.7,1994.0
5977,Germany,OilOther,51.79988,11.7581,14.0,2000.0
5978,Germany,OilOther,51.29976,12.0193,20.0,2010.0
5979,Germany,OilOther,48.552941,8.407401,87.5,1964.0
5980,Germany,OilOther,54.0821,10.15,53.6,1974.0
5981,Germany,OilOther,52.1579,10.39579,94.5,1939.0
5982,Germany,OilOther,52.1579,10.39579,97.0,2010.0
5983,Germany,OilOther,52.1579,10.39579,97.0,2010.0
5984,Germany,OilOther,49.35485,6.731489999999999,85.0,2010.0
5985,Germany,OilOther,47.80811,10.90251,6.0,1989.0
5986,Germany,OilOther,51.06948,6.84669,15.5,1964.0
5987,Germany,OilOther,51.06948,6.84669,19.2,1964.0
5988,Germany,OilOther,51.06948,6.84669,15.5,1963.0
5989,Germany,OilOther,51.06948,6.84669,10.4,1966.0
5990,Germany,OilOther,51.06948,6.84669,33.6,1967.0
5991,Germany,OilOther,51.52462,6.8011,38.0,1929.0
5992,Germany,OilOther,51.41906,6.7385,21.0,2010.0
5993,Germany,OilOther,51.318082,9.849008,28.0,2009.0
5994,Germany,OilOther,50.321134,7.233907,10.3,1992.0
5995,Germany,OilOther,54.154861,9.076647,44.5,1961.0
5996,Germany,Storage,51.613159,7.50983,15.0,2016.0
5997,Germany,Storage,49.33413028,7.031355927999999,15.0,2016.0
5998,Germany,Storage,51.550753,7.187481,15.0,2016.0
5999,Germany,Storage,49.249018,6.879244,15.0,2016.0
6000,Germany,Storage,51.52672000000001,6.71868,15.0,2016.0
6001,Germany,Storage,49.363481,7.237136,15.0,2016.0
6002,Germany,Storage,53.637691,11.403466,12.5,2014.0
6003,Germany,OilOther,50.87357395,6.918529651,26.5,1967.0
6004,Germany,OilOther,51.3406321,12.3747329,12.5,2018.0
6005,Germany,Storage,53.0758196,8.8071646,18.0,2019.0
6006,Germany,Storage,47.691097,10.323657,16.0,2018.0
6007,Germany,Storage,54.848958,9.196134,48.0,2018.0
6008,Germany,Waste,52.532146,13.246072,36.0,1998.0
6009,Germany,Waste,51.801239,11.75441,35.0,2009.0
6010,Germany,Waste,52.04269,8.60719,34.0,1981.0
6011,Germany,Waste,50.73382,7.08055,12.0,1990.0
6012,Germany,Waste,53.12481999999999,8.72887,33.0,2009.0
6013,Germany,Waste,51.22455,6.81543,48.9,1955.0
6014,Germany,Waste,51.222794,6.813696,53.7,2000.0
6015,Germany,Waste,50.16173,8.63596,26.0,1969.0
6016,Germany,Waste,50.16171,8.63625,46.5,2006.0
6017,Germany,Waste,51.5929,14.0241,23.3,2007.0
6018,Germany,Waste,53.52088514,9.934773445,24.0,1999.0
6019,Germany,Waste,52.09875,9.38821,13.2,1913.0
6020,Germany,Waste,52.41178,9.85297,22.5,2005.0
6021,Germany,Waste,52.17138,10.97637,37.5,1999.0
6022,Germany,Waste,51.51543,6.99382,38.0,1987.0
6023,Germany,Waste,51.29976,12.0193,16.25,2005.0
6024,Germany,Waste,51.29976,12.0193,16.25,2007.0
